id,Response
375529,GaussianNB()
62441,GaussianNB()
358454,GaussianNB()
428263,GaussianNB()
265894,GaussianNB()
163400,GaussianNB()
505158,GaussianNB()
54142,GaussianNB()
447539,GaussianNB()
39368,GaussianNB()
490169,GaussianNB()
372151,GaussianNB()
210612,GaussianNB()
60299,GaussianNB()
83514,GaussianNB()
153028,GaussianNB()
115112,GaussianNB()
98986,GaussianNB()
334212,GaussianNB()
401128,GaussianNB()
314494,GaussianNB()
323706,GaussianNB()
146260,GaussianNB()
234656,GaussianNB()
372558,GaussianNB()
81754,GaussianNB()
12949,GaussianNB()
443246,GaussianNB()
334149,GaussianNB()
90453,GaussianNB()
321046,GaussianNB()
436274,GaussianNB()
86357,GaussianNB()
211125,GaussianNB()
302628,GaussianNB()
80911,GaussianNB()
97270,GaussianNB()
470875,GaussianNB()
356584,GaussianNB()
67926,GaussianNB()
336185,GaussianNB()
195746,GaussianNB()
96154,GaussianNB()
7936,GaussianNB()
57625,GaussianNB()
18697,GaussianNB()
30069,GaussianNB()
473399,GaussianNB()
15774,GaussianNB()
424588,GaussianNB()
113625,GaussianNB()
362356,GaussianNB()
350785,GaussianNB()
44599,GaussianNB()
61104,GaussianNB()
467810,GaussianNB()
208098,GaussianNB()
444262,GaussianNB()
322393,GaussianNB()
202124,GaussianNB()
34836,GaussianNB()
195124,GaussianNB()
86873,GaussianNB()
141313,GaussianNB()
6332,GaussianNB()
319895,GaussianNB()
57495,GaussianNB()
375847,GaussianNB()
31608,GaussianNB()
150274,GaussianNB()
389444,GaussianNB()
274393,GaussianNB()
33456,GaussianNB()
444552,GaussianNB()
63464,GaussianNB()
404231,GaussianNB()
126426,GaussianNB()
232447,GaussianNB()
479843,GaussianNB()
202486,GaussianNB()
193954,GaussianNB()
359193,GaussianNB()
499606,GaussianNB()
242617,GaussianNB()
180388,GaussianNB()
45892,GaussianNB()
178344,GaussianNB()
268383,GaussianNB()
319883,GaussianNB()
82470,GaussianNB()
475800,GaussianNB()
164246,GaussianNB()
110705,GaussianNB()
494820,GaussianNB()
6671,GaussianNB()
474003,GaussianNB()
230836,GaussianNB()
19577,GaussianNB()
471350,GaussianNB()
472182,GaussianNB()
218922,GaussianNB()
307099,GaussianNB()
378781,GaussianNB()
283660,GaussianNB()
449661,GaussianNB()
287715,GaussianNB()
410766,GaussianNB()
332117,GaussianNB()
221454,GaussianNB()
195034,GaussianNB()
87739,GaussianNB()
48160,GaussianNB()
475011,GaussianNB()
130808,GaussianNB()
124934,GaussianNB()
200781,GaussianNB()
203476,GaussianNB()
495147,GaussianNB()
49152,GaussianNB()
401146,GaussianNB()
472254,GaussianNB()
433106,GaussianNB()
294778,GaussianNB()
231845,GaussianNB()
312098,GaussianNB()
64002,GaussianNB()
330190,GaussianNB()
19069,GaussianNB()
22778,GaussianNB()
218703,GaussianNB()
100374,GaussianNB()
262742,GaussianNB()
6968,GaussianNB()
195971,GaussianNB()
296911,GaussianNB()
477529,GaussianNB()
29318,GaussianNB()
182029,GaussianNB()
122621,GaussianNB()
192797,GaussianNB()
501877,GaussianNB()
237548,GaussianNB()
100432,GaussianNB()
348033,GaussianNB()
422473,GaussianNB()
114556,GaussianNB()
78407,GaussianNB()
432278,GaussianNB()
238162,GaussianNB()
200255,GaussianNB()
395899,GaussianNB()
391073,GaussianNB()
311527,GaussianNB()
74139,GaussianNB()
297733,GaussianNB()
132458,GaussianNB()
245930,GaussianNB()
33233,GaussianNB()
172664,GaussianNB()
455328,GaussianNB()
84585,GaussianNB()
328614,GaussianNB()
226037,GaussianNB()
6098,GaussianNB()
173377,GaussianNB()
16530,GaussianNB()
82699,GaussianNB()
148771,GaussianNB()
436398,GaussianNB()
268376,GaussianNB()
288899,GaussianNB()
312248,GaussianNB()
460892,GaussianNB()
385826,GaussianNB()
250522,GaussianNB()
169090,GaussianNB()
85133,GaussianNB()
365349,GaussianNB()
227123,GaussianNB()
219808,GaussianNB()
271698,GaussianNB()
235092,GaussianNB()
439279,GaussianNB()
23147,GaussianNB()
341276,GaussianNB()
360044,GaussianNB()
393283,GaussianNB()
208267,GaussianNB()
367212,GaussianNB()
5399,GaussianNB()
10294,GaussianNB()
121101,GaussianNB()
337568,GaussianNB()
251819,GaussianNB()
268107,GaussianNB()
8213,GaussianNB()
494539,GaussianNB()
235587,GaussianNB()
268353,GaussianNB()
304312,GaussianNB()
224888,GaussianNB()
374353,GaussianNB()
387770,GaussianNB()
487557,GaussianNB()
77832,GaussianNB()
442427,GaussianNB()
381237,GaussianNB()
359844,GaussianNB()
120044,GaussianNB()
24487,GaussianNB()
155174,GaussianNB()
435040,GaussianNB()
51174,GaussianNB()
300648,GaussianNB()
28701,GaussianNB()
394367,GaussianNB()
480329,GaussianNB()
463582,GaussianNB()
164575,GaussianNB()
21996,GaussianNB()
41391,GaussianNB()
64230,GaussianNB()
298662,GaussianNB()
456772,GaussianNB()
217157,GaussianNB()
69563,GaussianNB()
315244,GaussianNB()
289139,GaussianNB()
303513,GaussianNB()
369009,GaussianNB()
130986,GaussianNB()
36393,GaussianNB()
205778,GaussianNB()
436434,GaussianNB()
171030,GaussianNB()
258378,GaussianNB()
299822,GaussianNB()
463972,GaussianNB()
319107,GaussianNB()
439768,GaussianNB()
197985,GaussianNB()
181519,GaussianNB()
240896,GaussianNB()
296456,GaussianNB()
362910,GaussianNB()
33603,GaussianNB()
139467,GaussianNB()
166315,GaussianNB()
497478,GaussianNB()
26936,GaussianNB()
37078,GaussianNB()
70202,GaussianNB()
284568,GaussianNB()
343443,GaussianNB()
327245,GaussianNB()
492872,GaussianNB()
334871,GaussianNB()
26171,GaussianNB()
478576,GaussianNB()
364782,GaussianNB()
70986,GaussianNB()
376101,GaussianNB()
38442,GaussianNB()
150151,GaussianNB()
197215,GaussianNB()
54135,GaussianNB()
506238,GaussianNB()
168432,GaussianNB()
482330,GaussianNB()
163869,GaussianNB()
183024,GaussianNB()
93538,GaussianNB()
423492,GaussianNB()
286066,GaussianNB()
319223,GaussianNB()
126513,GaussianNB()
486534,GaussianNB()
421148,GaussianNB()
57259,GaussianNB()
452112,GaussianNB()
473166,GaussianNB()
267628,GaussianNB()
337788,GaussianNB()
302625,GaussianNB()
368791,GaussianNB()
349144,GaussianNB()
20465,GaussianNB()
213480,GaussianNB()
301368,GaussianNB()
377600,GaussianNB()
385519,GaussianNB()
222944,GaussianNB()
351750,GaussianNB()
357601,GaussianNB()
46079,GaussianNB()
281882,GaussianNB()
326221,GaussianNB()
350027,GaussianNB()
167442,GaussianNB()
162080,GaussianNB()
7660,GaussianNB()
362404,GaussianNB()
251807,GaussianNB()
477758,GaussianNB()
339790,GaussianNB()
356953,GaussianNB()
481275,GaussianNB()
447694,GaussianNB()
428709,GaussianNB()
329473,GaussianNB()
17140,GaussianNB()
62027,GaussianNB()
264059,GaussianNB()
302626,GaussianNB()
453522,GaussianNB()
441152,GaussianNB()
13535,GaussianNB()
184626,GaussianNB()
176759,GaussianNB()
174143,GaussianNB()
63406,GaussianNB()
244454,GaussianNB()
73500,GaussianNB()
165396,GaussianNB()
494479,GaussianNB()
358476,GaussianNB()
216941,GaussianNB()
92460,GaussianNB()
351121,GaussianNB()
194059,GaussianNB()
8083,GaussianNB()
125868,GaussianNB()
419355,GaussianNB()
128207,GaussianNB()
471116,GaussianNB()
156820,GaussianNB()
281253,GaussianNB()
388862,GaussianNB()
323647,GaussianNB()
464008,GaussianNB()
324246,GaussianNB()
495233,GaussianNB()
7031,GaussianNB()
115714,GaussianNB()
370662,GaussianNB()
164571,GaussianNB()
13235,GaussianNB()
270274,GaussianNB()
132304,GaussianNB()
446397,GaussianNB()
307557,GaussianNB()
324815,GaussianNB()
89468,GaussianNB()
136496,GaussianNB()
474811,GaussianNB()
207938,GaussianNB()
312432,GaussianNB()
327511,GaussianNB()
380407,GaussianNB()
328199,GaussianNB()
257199,GaussianNB()
271754,GaussianNB()
329432,GaussianNB()
137451,GaussianNB()
292397,GaussianNB()
293214,GaussianNB()
189148,GaussianNB()
362684,GaussianNB()
265706,GaussianNB()
239132,GaussianNB()
138112,GaussianNB()
70383,GaussianNB()
87896,GaussianNB()
88449,GaussianNB()
163192,GaussianNB()
287834,GaussianNB()
66569,GaussianNB()
352309,GaussianNB()
199093,GaussianNB()
96197,GaussianNB()
1322,GaussianNB()
404398,GaussianNB()
480271,GaussianNB()
280529,GaussianNB()
337711,GaussianNB()
311724,GaussianNB()
85080,GaussianNB()
484168,GaussianNB()
29627,GaussianNB()
175811,GaussianNB()
59702,GaussianNB()
316747,GaussianNB()
230827,GaussianNB()
422782,GaussianNB()
94915,GaussianNB()
212284,GaussianNB()
370050,GaussianNB()
105799,GaussianNB()
189135,GaussianNB()
310839,GaussianNB()
422613,GaussianNB()
187305,GaussianNB()
165670,GaussianNB()
345497,GaussianNB()
436319,GaussianNB()
278350,GaussianNB()
114836,GaussianNB()
355933,GaussianNB()
479943,GaussianNB()
40857,GaussianNB()
305443,GaussianNB()
185223,GaussianNB()
311598,GaussianNB()
462778,GaussianNB()
415585,GaussianNB()
315793,GaussianNB()
67882,GaussianNB()
166086,GaussianNB()
163131,GaussianNB()
279408,GaussianNB()
216530,GaussianNB()
64472,GaussianNB()
319972,GaussianNB()
144058,GaussianNB()
70905,GaussianNB()
17935,GaussianNB()
272595,GaussianNB()
331135,GaussianNB()
187256,GaussianNB()
267124,GaussianNB()
222238,GaussianNB()
27963,GaussianNB()
7947,GaussianNB()
329657,GaussianNB()
226878,GaussianNB()
341623,GaussianNB()
393967,GaussianNB()
162886,GaussianNB()
266160,GaussianNB()
7526,GaussianNB()
70619,GaussianNB()
168372,GaussianNB()
69475,GaussianNB()
37125,GaussianNB()
81278,GaussianNB()
385577,GaussianNB()
31795,GaussianNB()
310937,GaussianNB()
103765,GaussianNB()
357782,GaussianNB()
357018,GaussianNB()
145693,GaussianNB()
92067,GaussianNB()
246120,GaussianNB()
37798,GaussianNB()
219349,GaussianNB()
377760,GaussianNB()
120369,GaussianNB()
18611,GaussianNB()
208055,GaussianNB()
146086,GaussianNB()
349754,GaussianNB()
196316,GaussianNB()
237163,GaussianNB()
484378,GaussianNB()
91705,GaussianNB()
235927,GaussianNB()
2285,GaussianNB()
299494,GaussianNB()
299616,GaussianNB()
79199,GaussianNB()
380412,GaussianNB()
462256,GaussianNB()
261343,GaussianNB()
84163,GaussianNB()
264695,GaussianNB()
184490,GaussianNB()
287791,GaussianNB()
349870,GaussianNB()
163832,GaussianNB()
445722,GaussianNB()
333836,GaussianNB()
13200,GaussianNB()
468720,GaussianNB()
102183,GaussianNB()
149803,GaussianNB()
93837,GaussianNB()
275277,GaussianNB()
65607,GaussianNB()
363531,GaussianNB()
371367,GaussianNB()
503757,GaussianNB()
12861,GaussianNB()
426337,GaussianNB()
151568,GaussianNB()
28210,GaussianNB()
70230,GaussianNB()
44751,GaussianNB()
284303,GaussianNB()
296283,GaussianNB()
72912,GaussianNB()
106081,GaussianNB()
211146,GaussianNB()
87619,GaussianNB()
266833,GaussianNB()
72462,GaussianNB()
364073,GaussianNB()
205652,GaussianNB()
15456,GaussianNB()
497870,GaussianNB()
299021,GaussianNB()
5987,GaussianNB()
108998,GaussianNB()
228647,GaussianNB()
256357,GaussianNB()
274329,GaussianNB()
215626,GaussianNB()
128512,GaussianNB()
196991,GaussianNB()
262851,GaussianNB()
294736,GaussianNB()
35693,GaussianNB()
401804,GaussianNB()
454673,GaussianNB()
282668,GaussianNB()
320107,GaussianNB()
270454,GaussianNB()
108005,GaussianNB()
8908,GaussianNB()
22856,GaussianNB()
217480,GaussianNB()
222270,GaussianNB()
162536,GaussianNB()
43575,GaussianNB()
385435,GaussianNB()
214606,GaussianNB()
362877,GaussianNB()
193284,GaussianNB()
55685,GaussianNB()
140967,GaussianNB()
283061,GaussianNB()
147910,GaussianNB()
183678,GaussianNB()
82288,GaussianNB()
492813,GaussianNB()
193475,GaussianNB()
234786,GaussianNB()
164305,GaussianNB()
204560,GaussianNB()
249741,GaussianNB()
225816,GaussianNB()
230391,GaussianNB()
97329,GaussianNB()
176974,GaussianNB()
291206,GaussianNB()
176147,GaussianNB()
108081,GaussianNB()
232401,GaussianNB()
329456,GaussianNB()
32342,GaussianNB()
413060,GaussianNB()
504162,GaussianNB()
153257,GaussianNB()
158258,GaussianNB()
277803,GaussianNB()
39125,GaussianNB()
305658,GaussianNB()
276850,GaussianNB()
359140,GaussianNB()
97483,GaussianNB()
214779,GaussianNB()
281139,GaussianNB()
270448,GaussianNB()
118180,GaussianNB()
115877,GaussianNB()
356546,GaussianNB()
21147,GaussianNB()
411843,GaussianNB()
20856,GaussianNB()
201094,GaussianNB()
239104,GaussianNB()
362457,GaussianNB()
240510,GaussianNB()
165434,GaussianNB()
19977,GaussianNB()
416563,GaussianNB()
51359,GaussianNB()
472280,GaussianNB()
380171,GaussianNB()
292399,GaussianNB()
333876,GaussianNB()
32287,GaussianNB()
93941,GaussianNB()
1372,GaussianNB()
382841,GaussianNB()
323564,GaussianNB()
119186,GaussianNB()
192620,GaussianNB()
425131,GaussianNB()
142573,GaussianNB()
431806,GaussianNB()
63,GaussianNB()
332545,GaussianNB()
363795,GaussianNB()
253221,GaussianNB()
74377,GaussianNB()
431141,GaussianNB()
283818,GaussianNB()
132279,GaussianNB()
265237,GaussianNB()
296266,GaussianNB()
372106,GaussianNB()
136738,GaussianNB()
151508,GaussianNB()
170307,GaussianNB()
81568,GaussianNB()
132813,GaussianNB()
11158,GaussianNB()
412289,GaussianNB()
151222,GaussianNB()
124714,GaussianNB()
241682,GaussianNB()
76983,GaussianNB()
313613,GaussianNB()
393248,GaussianNB()
431203,GaussianNB()
305363,GaussianNB()
343157,GaussianNB()
210180,GaussianNB()
2441,GaussianNB()
342354,GaussianNB()
260073,GaussianNB()
163727,GaussianNB()
256083,GaussianNB()
73359,GaussianNB()
355598,GaussianNB()
198725,GaussianNB()
303517,GaussianNB()
99747,GaussianNB()
36583,GaussianNB()
292144,GaussianNB()
247772,GaussianNB()
468513,GaussianNB()
63633,GaussianNB()
86408,GaussianNB()
205833,GaussianNB()
110807,GaussianNB()
294945,GaussianNB()
333258,GaussianNB()
264098,GaussianNB()
283445,GaussianNB()
284305,GaussianNB()
208838,GaussianNB()
406134,GaussianNB()
77814,GaussianNB()
33181,GaussianNB()
245510,GaussianNB()
148705,GaussianNB()
225108,GaussianNB()
129658,GaussianNB()
365165,GaussianNB()
472957,GaussianNB()
33404,GaussianNB()
185678,GaussianNB()
134381,GaussianNB()
50921,GaussianNB()
226631,GaussianNB()
167344,GaussianNB()
39574,GaussianNB()
303677,GaussianNB()
369544,GaussianNB()
360236,GaussianNB()
340366,GaussianNB()
389007,GaussianNB()
417079,GaussianNB()
114999,GaussianNB()
154257,GaussianNB()
344232,GaussianNB()
309876,GaussianNB()
6309,GaussianNB()
4089,GaussianNB()
409469,GaussianNB()
327540,GaussianNB()
82971,GaussianNB()
21062,GaussianNB()
323383,GaussianNB()
161143,GaussianNB()
137097,GaussianNB()
85856,GaussianNB()
500667,GaussianNB()
161453,GaussianNB()
234184,GaussianNB()
334930,GaussianNB()
445214,GaussianNB()
469195,GaussianNB()
488598,GaussianNB()
175198,GaussianNB()
332984,GaussianNB()
350032,GaussianNB()
494607,GaussianNB()
446625,GaussianNB()
457459,GaussianNB()
357870,GaussianNB()
245203,GaussianNB()
500444,GaussianNB()
106576,GaussianNB()
310524,GaussianNB()
307350,GaussianNB()
131308,GaussianNB()
507372,GaussianNB()
303544,GaussianNB()
450637,GaussianNB()
34596,GaussianNB()
28279,GaussianNB()
25330,GaussianNB()
484107,GaussianNB()
233722,GaussianNB()
36480,GaussianNB()
5451,GaussianNB()
201644,GaussianNB()
91403,GaussianNB()
66448,GaussianNB()
76819,GaussianNB()
405072,GaussianNB()
480368,GaussianNB()
104889,GaussianNB()
481882,GaussianNB()
401312,GaussianNB()
58202,GaussianNB()
167633,GaussianNB()
358717,GaussianNB()
377852,GaussianNB()
126858,GaussianNB()
456702,GaussianNB()
4102,GaussianNB()
340227,GaussianNB()
468624,GaussianNB()
91515,GaussianNB()
195949,GaussianNB()
252931,GaussianNB()
156851,GaussianNB()
211856,GaussianNB()
235725,GaussianNB()
37522,GaussianNB()
4015,GaussianNB()
26119,GaussianNB()
108307,GaussianNB()
466603,GaussianNB()
137860,GaussianNB()
195463,GaussianNB()
434380,GaussianNB()
420011,GaussianNB()
70544,GaussianNB()
409410,GaussianNB()
14245,GaussianNB()
201837,GaussianNB()
154573,GaussianNB()
236689,GaussianNB()
1508,GaussianNB()
209805,GaussianNB()
340050,GaussianNB()
252556,GaussianNB()
4348,GaussianNB()
275112,GaussianNB()
307413,GaussianNB()
46876,GaussianNB()
273990,GaussianNB()
364421,GaussianNB()
55496,GaussianNB()
307120,GaussianNB()
387489,GaussianNB()
58810,GaussianNB()
121437,GaussianNB()
262981,GaussianNB()
445353,GaussianNB()
269850,GaussianNB()
277119,GaussianNB()
142157,GaussianNB()
154084,GaussianNB()
51217,GaussianNB()
45910,GaussianNB()
357598,GaussianNB()
205708,GaussianNB()
214254,GaussianNB()
67327,GaussianNB()
264016,GaussianNB()
90633,GaussianNB()
64848,GaussianNB()
344455,GaussianNB()
425442,GaussianNB()
404559,GaussianNB()
305376,GaussianNB()
480300,GaussianNB()
377751,GaussianNB()
244412,GaussianNB()
125924,GaussianNB()
78956,GaussianNB()
56630,GaussianNB()
329344,GaussianNB()
215304,GaussianNB()
160307,GaussianNB()
364151,GaussianNB()
350348,GaussianNB()
93748,GaussianNB()
359703,GaussianNB()
97589,GaussianNB()
455477,GaussianNB()
48825,GaussianNB()
106645,GaussianNB()
399345,GaussianNB()
242619,GaussianNB()
116498,GaussianNB()
2922,GaussianNB()
269487,GaussianNB()
56358,GaussianNB()
245768,GaussianNB()
292060,GaussianNB()
313851,GaussianNB()
291272,GaussianNB()
64895,GaussianNB()
64918,GaussianNB()
485777,GaussianNB()
333172,GaussianNB()
37340,GaussianNB()
163840,GaussianNB()
247244,GaussianNB()
98440,GaussianNB()
398996,GaussianNB()
339259,GaussianNB()
374448,GaussianNB()
369688,GaussianNB()
279636,GaussianNB()
463087,GaussianNB()
300728,GaussianNB()
339064,GaussianNB()
202109,GaussianNB()
77564,GaussianNB()
342447,GaussianNB()
298443,GaussianNB()
24573,GaussianNB()
382860,GaussianNB()
289932,GaussianNB()
104708,GaussianNB()
107391,GaussianNB()
84344,GaussianNB()
336371,GaussianNB()
362704,GaussianNB()
443388,GaussianNB()
206035,GaussianNB()
492395,GaussianNB()
259227,GaussianNB()
107264,GaussianNB()
8845,GaussianNB()
112461,GaussianNB()
308747,GaussianNB()
58600,GaussianNB()
230002,GaussianNB()
180988,GaussianNB()
287082,GaussianNB()
168685,GaussianNB()
234813,GaussianNB()
439096,GaussianNB()
389080,GaussianNB()
261275,GaussianNB()
251245,GaussianNB()
241299,GaussianNB()
90289,GaussianNB()
229201,GaussianNB()
492065,GaussianNB()
77631,GaussianNB()
254186,GaussianNB()
36689,GaussianNB()
378761,GaussianNB()
372903,GaussianNB()
380795,GaussianNB()
6715,GaussianNB()
255969,GaussianNB()
88670,GaussianNB()
226773,GaussianNB()
118481,GaussianNB()
310286,GaussianNB()
230047,GaussianNB()
411960,GaussianNB()
33452,GaussianNB()
262700,GaussianNB()
501305,GaussianNB()
304187,GaussianNB()
114994,GaussianNB()
60678,GaussianNB()
346005,GaussianNB()
317196,GaussianNB()
149533,GaussianNB()
230189,GaussianNB()
72897,GaussianNB()
309867,GaussianNB()
281904,GaussianNB()
90894,GaussianNB()
38975,GaussianNB()
310683,GaussianNB()
316993,GaussianNB()
250210,GaussianNB()
234000,GaussianNB()
243943,GaussianNB()
216701,GaussianNB()
372506,GaussianNB()
96464,GaussianNB()
61515,GaussianNB()
42629,GaussianNB()
88409,GaussianNB()
241176,GaussianNB()
20353,GaussianNB()
236248,GaussianNB()
147508,GaussianNB()
507843,GaussianNB()
324789,GaussianNB()
309979,GaussianNB()
308867,GaussianNB()
438108,GaussianNB()
104428,GaussianNB()
214010,GaussianNB()
338066,GaussianNB()
212753,GaussianNB()
91872,GaussianNB()
488594,GaussianNB()
190234,GaussianNB()
147833,GaussianNB()
407931,GaussianNB()
243334,GaussianNB()
208154,GaussianNB()
42895,GaussianNB()
228297,GaussianNB()
301605,GaussianNB()
283885,GaussianNB()
450488,GaussianNB()
446000,GaussianNB()
413141,GaussianNB()
228094,GaussianNB()
235729,GaussianNB()
338959,GaussianNB()
95996,GaussianNB()
253607,GaussianNB()
108851,GaussianNB()
288493,GaussianNB()
371587,GaussianNB()
36076,GaussianNB()
173692,GaussianNB()
306796,GaussianNB()
244918,GaussianNB()
165105,GaussianNB()
357230,GaussianNB()
240289,GaussianNB()
78104,GaussianNB()
450456,GaussianNB()
312082,GaussianNB()
368304,GaussianNB()
447266,GaussianNB()
207751,GaussianNB()
131077,GaussianNB()
301119,GaussianNB()
144216,GaussianNB()
13191,GaussianNB()
453842,GaussianNB()
398660,GaussianNB()
379657,GaussianNB()
172135,GaussianNB()
195167,GaussianNB()
439521,GaussianNB()
379702,GaussianNB()
104212,GaussianNB()
119473,GaussianNB()
32037,GaussianNB()
210343,GaussianNB()
350744,GaussianNB()
53085,GaussianNB()
298034,GaussianNB()
350083,GaussianNB()
113308,GaussianNB()
442124,GaussianNB()
347869,GaussianNB()
224635,GaussianNB()
504409,GaussianNB()
224269,GaussianNB()
162791,GaussianNB()
146137,GaussianNB()
437145,GaussianNB()
317422,GaussianNB()
347999,GaussianNB()
284686,GaussianNB()
407596,GaussianNB()
237575,GaussianNB()
132643,GaussianNB()
119947,GaussianNB()
105340,GaussianNB()
42290,GaussianNB()
274976,GaussianNB()
141045,GaussianNB()
89992,GaussianNB()
294325,GaussianNB()
423024,GaussianNB()
347172,GaussianNB()
97307,GaussianNB()
463354,GaussianNB()
19635,GaussianNB()
487406,GaussianNB()
59073,GaussianNB()
494909,GaussianNB()
271316,GaussianNB()
126293,GaussianNB()
110235,GaussianNB()
345182,GaussianNB()
476427,GaussianNB()
380797,GaussianNB()
10768,GaussianNB()
138010,GaussianNB()
8918,GaussianNB()
361809,GaussianNB()
143953,GaussianNB()
235871,GaussianNB()
397906,GaussianNB()
184662,GaussianNB()
340114,GaussianNB()
32686,GaussianNB()
299500,GaussianNB()
87079,GaussianNB()
475440,GaussianNB()
164701,GaussianNB()
258170,GaussianNB()
105777,GaussianNB()
258656,GaussianNB()
151346,GaussianNB()
267984,GaussianNB()
158090,GaussianNB()
69273,GaussianNB()
290938,GaussianNB()
114655,GaussianNB()
138407,GaussianNB()
400936,GaussianNB()
295848,GaussianNB()
462513,GaussianNB()
76919,GaussianNB()
204220,GaussianNB()
233589,GaussianNB()
451167,GaussianNB()
496481,GaussianNB()
17624,GaussianNB()
214787,GaussianNB()
192262,GaussianNB()
297397,GaussianNB()
324955,GaussianNB()
66137,GaussianNB()
236751,GaussianNB()
109297,GaussianNB()
86567,GaussianNB()
139040,GaussianNB()
298017,GaussianNB()
407676,GaussianNB()
247954,GaussianNB()
302505,GaussianNB()
159318,GaussianNB()
181507,GaussianNB()
291858,GaussianNB()
463938,GaussianNB()
429526,GaussianNB()
210813,GaussianNB()
47346,GaussianNB()
342437,GaussianNB()
435551,GaussianNB()
172221,GaussianNB()
4568,GaussianNB()
179367,GaussianNB()
125483,GaussianNB()
239570,GaussianNB()
169271,GaussianNB()
411729,GaussianNB()
279540,GaussianNB()
335842,GaussianNB()
339642,GaussianNB()
265645,GaussianNB()
387058,GaussianNB()
41143,GaussianNB()
267385,GaussianNB()
414446,GaussianNB()
181960,GaussianNB()
249991,GaussianNB()
398230,GaussianNB()
66927,GaussianNB()
69675,GaussianNB()
119343,GaussianNB()
504069,GaussianNB()
230829,GaussianNB()
372875,GaussianNB()
116074,GaussianNB()
18616,GaussianNB()
169207,GaussianNB()
55463,GaussianNB()
151980,GaussianNB()
341663,GaussianNB()
345637,GaussianNB()
73467,GaussianNB()
134672,GaussianNB()
328741,GaussianNB()
337957,GaussianNB()
23569,GaussianNB()
40432,GaussianNB()
21091,GaussianNB()
155540,GaussianNB()
324425,GaussianNB()
255135,GaussianNB()
428691,GaussianNB()
365273,GaussianNB()
129243,GaussianNB()
337735,GaussianNB()
102374,GaussianNB()
741,GaussianNB()
158690,GaussianNB()
192690,GaussianNB()
42446,GaussianNB()
216762,GaussianNB()
335430,GaussianNB()
378601,GaussianNB()
407352,GaussianNB()
331383,GaussianNB()
294825,GaussianNB()
238038,GaussianNB()
356418,GaussianNB()
11420,GaussianNB()
207832,GaussianNB()
284975,GaussianNB()
34881,GaussianNB()
155167,GaussianNB()
260876,GaussianNB()
149053,GaussianNB()
489443,GaussianNB()
192002,GaussianNB()
269905,GaussianNB()
285605,GaussianNB()
320057,GaussianNB()
236945,GaussianNB()
423446,GaussianNB()
164428,GaussianNB()
71023,GaussianNB()
390777,GaussianNB()
405213,GaussianNB()
364917,GaussianNB()
500428,GaussianNB()
143888,GaussianNB()
190991,GaussianNB()
451951,GaussianNB()
435781,GaussianNB()
324258,GaussianNB()
321854,GaussianNB()
68205,GaussianNB()
488532,GaussianNB()
54123,GaussianNB()
179415,GaussianNB()
54154,GaussianNB()
378704,GaussianNB()
11886,GaussianNB()
128026,GaussianNB()
39709,GaussianNB()
308742,GaussianNB()
78292,GaussianNB()
79771,GaussianNB()
248861,GaussianNB()
88594,GaussianNB()
205182,GaussianNB()
7761,GaussianNB()
363361,GaussianNB()
331507,GaussianNB()
240391,GaussianNB()
268981,GaussianNB()
422833,GaussianNB()
54481,GaussianNB()
42705,GaussianNB()
70612,GaussianNB()
294156,GaussianNB()
246149,GaussianNB()
251496,GaussianNB()
429859,GaussianNB()
44986,GaussianNB()
14579,GaussianNB()
138274,GaussianNB()
329113,GaussianNB()
250199,GaussianNB()
375132,GaussianNB()
222391,GaussianNB()
368224,GaussianNB()
468796,GaussianNB()
479814,GaussianNB()
486983,GaussianNB()
455451,GaussianNB()
46151,GaussianNB()
154513,GaussianNB()
146501,GaussianNB()
184722,GaussianNB()
23545,GaussianNB()
371113,GaussianNB()
101969,GaussianNB()
47130,GaussianNB()
345372,GaussianNB()
326014,GaussianNB()
495790,GaussianNB()
146986,GaussianNB()
107484,GaussianNB()
95032,GaussianNB()
422736,GaussianNB()
187402,GaussianNB()
141713,GaussianNB()
49093,GaussianNB()
120464,GaussianNB()
123197,GaussianNB()
147534,GaussianNB()
154875,GaussianNB()
386019,GaussianNB()
359116,GaussianNB()
254430,GaussianNB()
347335,GaussianNB()
394476,GaussianNB()
335376,GaussianNB()
59552,GaussianNB()
444524,GaussianNB()
470917,GaussianNB()
25348,GaussianNB()
131856,GaussianNB()
48091,GaussianNB()
42902,GaussianNB()
38110,GaussianNB()
273865,GaussianNB()
134770,GaussianNB()
337669,GaussianNB()
83190,GaussianNB()
315023,GaussianNB()
249523,GaussianNB()
14344,GaussianNB()
222537,GaussianNB()
87175,GaussianNB()
22283,GaussianNB()
189798,GaussianNB()
133041,GaussianNB()
490432,GaussianNB()
215066,GaussianNB()
29737,GaussianNB()
266791,GaussianNB()
63139,GaussianNB()
346889,GaussianNB()
33627,GaussianNB()
360862,GaussianNB()
89186,GaussianNB()
17818,GaussianNB()
400259,GaussianNB()
373069,GaussianNB()
264178,GaussianNB()
499319,GaussianNB()
485686,GaussianNB()
144448,GaussianNB()
177114,GaussianNB()
316860,GaussianNB()
63199,GaussianNB()
130468,GaussianNB()
114141,GaussianNB()
272521,GaussianNB()
210521,GaussianNB()
369666,GaussianNB()
185640,GaussianNB()
288018,GaussianNB()
41976,GaussianNB()
192076,GaussianNB()
446064,GaussianNB()
370055,GaussianNB()
223879,GaussianNB()
74885,GaussianNB()
64960,GaussianNB()
